GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0021801167,16,4,0,1,7:13 PM,11:05,,,Selden REBOUND (Off:0 Def:1),,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,17,2,1,1,7:13 PM,10:57,,,MISS Luwawu-Cabarrot 24' 3PT Jump Shot,,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,18,4,0,1,7:13 PM,10:51,,,Lopez REBOUND (Off:1 Def:0),,,5,201577,Robin Lopez,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,19,1,107,1,7:13 PM,10:51,,,Lopez 1' Tip Dunk Shot (4 PTS),4 - 0,-4,5,201577,Robin Lopez,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,20,1,73,1,7:14 PM,10:36,Beal 1' Driving Reverse Layup (2 PTS) (Portis 1 AST),,,4 - 2,-2,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,22,5,1,1,7:14 PM,10:23,Portis STEAL (1 STL),,Lemon Jr. Bad Pass Turnover (P1.T1),,,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,24,1,50,1,7:14 PM,10:20,Portis 1' Running Dunk (2 PTS),,,4 - 4,TIE,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,25,5,8,1,7:14 PM,9:53,,,Lopez 3 Second Violation Turnover (P1.T2),,,5,201577,Robin Lopez,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1,0,,,,,,0
0021801167,26,2,6,1,7:15 PM,9:41,MISS Beal 3' Driving Layup,,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,27,4,0,1,7:15 PM,9:38,,,Lemon Jr. REBOUND (Off:0 Def:1),,,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,28,5,40,1,7:15 PM,9:37,,,Luwawu-Cabarrot Out of Bounds Lost Ball Turnover (P1.T3),,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1,0,,,,,,0
0021801167,29,5,2,1,7:15 PM,9:19,Satoransky Lost Ball Turnover (P1.T1),,Harrison STEAL (1 STL),,,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,31,1,41,1,7:15 PM,9:15,,,Harrison 1' Running Layup (2 PTS),6 - 4,-2,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,32,2,1,1,7:16 PM,9:04,MISS Bryant 26' 3PT Jump Shot,,,,,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,33,4,0,1,7:16 PM,9:01,,,Luwawu-Cabarrot REBOUND (Off:0 Def:2),,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,34,1,79,1,7:16 PM,8:55,,,Lemon Jr. 15' Pullup Jump Shot (2 PTS),8 - 4,-4,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,35,1,79,1,7:16 PM,8:40,Beal 21' Pullup Jump Shot (4 PTS),,,8 - 6,-2,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,36,1,102,1,7:16 PM,8:18,,,Selden 2' Driving Floating Bank Jump Shot (2 PTS) (Lemon Jr. 1 AST),10 - 6,-4,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,38,1,1,1,7:16 PM,8:04,Portis 25' 3PT Jump Shot (5 PTS) (Satoransky 1 AST),,,10 - 9,-1,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,40,2,1,1,7:17 PM,7:51,,,MISS Luwawu-Cabarrot 24' 3PT Jump Shot,,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,41,4,0,1,7:17 PM,7:46,Portis REBOUND (Off:1 Def:1),,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,42,2,78,1,7:17 PM,7:34,MISS Portis 17' Floating Jump Shot,,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,43,4,0,1,7:17 PM,7:34,WIZARDS Rebound,,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0021801167,44,6,3,1,7:17 PM,7:34,,,Harrison L.B.FOUL (P1.T1) (H.Workman),,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,0
0021801167,47,2,1,1,7:18 PM,7:26,MISS Beal 13' Jump Shot,,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,48,4,0,1,7:18 PM,7:21,Satoransky REBOUND (Off:1 Def:0),,,,,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,49,2,97,1,7:18 PM,7:21,MISS Satoransky 1' Tip Layup Shot,,,,,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,50,4,0,1,7:18 PM,7:20,,,Selden REBOUND (Off:0 Def:2),,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,51,1,41,1,7:18 PM,7:16,,,Lemon Jr. 1' Running Layup (4 PTS) (Selden 1 AST),12 - 9,-3,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,53,1,79,1,7:18 PM,7:08,Beal 4' Pullup Jump Shot (6 PTS) (Satoransky 2 AST),,,12 - 11,-1,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,55,5,1,1,7:18 PM,6:53,Brown Jr. STEAL (1 STL),,Lemon Jr. Bad Pass Turnover (P2.T4),,,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,4,1628972,Troy Brown Jr.,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,57,1,50,1,7:18 PM,6:50,Brown Jr. 2' Running Dunk (2 PTS),,,12 - 13,1,4,1628972,Troy Brown Jr.,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,58,9,1,1,7:18 PM,6:50,,,Bulls Timeout: Regular (Reg.1 Short 0),,,3,1610612741,,,,,,0,0,,,,,,0,0,,,,,,0
0021801167,59,2,79,1,7:22 PM,6:33,,,MISS Selden 19' Pullup Jump Shot,,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,60,4,0,1,7:22 PM,6:31,Portis REBOUND (Off:1 Def:2),,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,61,2,1,1,7:22 PM,6:18,MISS Satoransky 26' 3PT Jump Shot,,,,,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,62,4,0,1,7:22 PM,6:14,,,Selden REBOUND (Off:0 Def:3),,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,63,1,1,1,7:22 PM,6:01,,,Luwawu-Cabarrot 24' 3PT Jump Shot (3 PTS) (Harrison 1 AST),15 - 13,-2,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,65,2,1,1,7:22 PM,5:50,MISS Portis 25' 3PT Jump Shot,,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,66,4,0,1,7:22 PM,5:47,Bryant REBOUND (Off:1 Def:0),,,,,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,67,1,7,1,7:22 PM,5:45,Portis 2' Dunk (7 PTS) (Bryant 1 AST),,,15 - 15,TIE,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,69,2,1,1,7:23 PM,5:27,,,MISS Luwawu-Cabarrot  3PT Jump Shot,,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,70,4,0,1,7:23 PM,5:25,Bryant REBOUND (Off:1 Def:1),,,,,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,71,2,98,1,7:23 PM,5:12,MISS Beal 1' Cutting Layup Shot,,Harrison BLOCK (1 BLK),,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0
0021801167,73,4,0,1,7:23 PM,5:08,,,Luwawu-Cabarrot REBOUND (Off:0 Def:3),,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,74,6,26,1,7:23 PM,5:07,,,Selden Offensive Charge Foul (P1.T2) (S.Wall),,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,4,1628972,Troy Brown Jr.,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,0
0021801167,76,5,37,1,7:23 PM,5:07,,,Selden Offensive Foul Turnover (P1.T5),,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1,0,,,,,,0
0021801167,77,8,0,1,7:23 PM,5:07,SUB: Parker FOR Bryant,,,,,4,1628418,Thomas Bryant,1610612764.0,Washington,Wizards,WAS,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,78,8,0,1,7:23 PM,5:07,,,SUB: Arcidiacono FOR Lemon Jr.,,,5,1627215,Walter Lemon Jr.,1610612741.0,Chicago,Bulls,CHI,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,79,8,0,1,7:23 PM,5:07,,,SUB: Sampson FOR Selden,,,5,1627782,Wayne Selden,1610612741.0,Chicago,Bulls,CHI,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,83,2,1,1,7:24 PM,4:55,MISS Brown Jr. 26' 3PT Jump Shot,,,,,4,1628972,Troy Brown Jr.,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,84,4,0,1,7:24 PM,4:50,,,Arcidiacono REBOUND (Off:0 Def:1),,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,85,1,5,1,7:24 PM,4:44,,,Luwawu-Cabarrot 2' Layup (5 PTS),17 - 15,-2,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,86,2,101,1,7:24 PM,4:28,MISS Parker 6' Driving Floating Jump Shot,,,,,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,87,4,0,1,7:24 PM,4:25,,,Sampson REBOUND (Off:0 Def:1),,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,88,1,78,1,7:25 PM,4:14,,,Arcidiacono 10' Floating Jump Shot (2 PTS),19 - 15,-4,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,89,2,101,1,7:25 PM,4:03,MISS Beal 4' Driving Floating Jump Shot,,Luwawu-Cabarrot BLOCK (1 BLK),,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0
0021801167,94,4,0,1,7:25 PM,4:03,WIZARDS Rebound,,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0021801167,92,8,0,1,7:25 PM,4:03,SUB: McRae FOR Satoransky,,,,,4,203107,Tomas Satoransky,1610612764.0,Washington,Wizards,WAS,4,203895,Jordan McRae,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,95,1,1,1,7:25 PM,3:56,Beal 17' Jump Shot (8 PTS),,,19 - 17,-2,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,96,1,3,1,7:26 PM,3:33,,,Lopez 9' Hook Shot (6 PTS) (Luwawu-Cabarrot 1 AST),21 - 17,-4,5,201577,Robin Lopez,1610612741.0,Chicago,Bulls,CHI,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,98,2,1,1,7:26 PM,3:19,MISS Portis 18' Jump Shot,,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,99,4,0,1,7:26 PM,3:15,,,Harrison REBOUND (Off:0 Def:1),,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,100,6,4,1,7:26 PM,3:15,,,Harrison OFF.Foul (P2) (T.Washington),,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,0
0021801167,102,5,37,1,7:26 PM,3:15,,,Harrison Offensive Foul Turnover (P1.T6),,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,1,0,,,,,,0
0021801167,103,6,2,1,7:26 PM,3:00,,,Sampson S.FOUL (P1.T3) (H.Workman),,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,0
0021801167,105,3,11,1,7:27 PM,3:00,Parker Free Throw 1 of 2 (1 PTS),,,21 - 18,-3,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,106,8,0,1,7:27 PM,3:00,,,SUB: Alkins FOR Harrison,,,5,1627885,Shaquille Harrison,1610612741.0,Chicago,Bulls,CHI,5,1628959,Rawle Alkins,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,108,3,12,1,7:27 PM,3:00,Parker Free Throw 2 of 2 (2 PTS),,,21 - 19,-2,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,109,2,80,1,7:27 PM,2:51,,,MISS Arcidiacono 12' Step Back Jump Shot,,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,110,4,0,1,7:27 PM,2:48,Beal REBOUND (Off:0 Def:1),,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,111,2,1,1,7:28 PM,2:37,MISS McRae 26' 3PT Jump Shot,,,,,4,203895,Jordan McRae,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,112,4,0,1,7:28 PM,2:33,,,Arcidiacono REBOUND (Off:0 Def:2),,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,113,1,6,1,7:28 PM,2:31,,,Luwawu-Cabarrot 1' Driving Layup (7 PTS) (Arcidiacono 1 AST),23 - 19,-4,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,115,6,2,1,7:28 PM,2:31,McRae S.FOUL (P1.T2) (H.Workman),,,,,4,203895,Jordan McRae,1610612764.0,Washington,Wizards,WAS,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
0021801167,117,9,1,1,7:28 PM,2:31,WIZARDS Timeout: Regular (Full 1 Short 0),,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0021801167,118,8,0,1,7:30 PM,2:31,SUB: Dekker FOR Brown Jr.,,,,,4,1628972,Troy Brown Jr.,1610612764.0,Washington,Wizards,WAS,4,1626155,Sam Dekker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,119,8,0,1,7:30 PM,2:31,,,SUB: Felicio FOR Lopez,,,5,201577,Robin Lopez,1610612741.0,Chicago,Bulls,CHI,5,1626245,Cristiano Felicio,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,122,3,10,1,7:31 PM,2:31,,,Luwawu-Cabarrot Free Throw 1 of 1 (8 PTS),24 - 19,-5,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,123,1,5,1,7:31 PM,2:21,Beal 1' Layup (10 PTS) (Dekker 1 AST),,,24 - 21,-3,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,4,1626155,Sam Dekker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,124,6,2,1,7:31 PM,2:21,,,Luwawu-Cabarrot S.FOUL (P1.T4) (H.Workman),,,5,1627789,Timothe Luwawu-Cabarrot,1610612741.0,Chicago,Bulls,CHI,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,0
0021801167,127,3,10,1,7:32 PM,2:21,MISS Beal Free Throw 1 of 1,,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,128,4,0,1,7:32 PM,2:18,,,Felicio REBOUND (Off:0 Def:1),,,5,1626245,Cristiano Felicio,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,129,2,5,1,7:32 PM,2:09,,,MISS Sampson 4' Layup,,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,131,4,0,1,7:32 PM,2:06,,,Sampson REBOUND (Off:1 Def:1),,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,132,2,5,1,7:32 PM,2:03,Portis BLOCK (1 BLK),,MISS Sampson 4' Layup,,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,4,1626171,Bobby Portis,1610612764.0,Washington,Wizards,WAS,0
0021801167,134,4,0,1,7:32 PM,2:03,,,Sampson REBOUND (Off:2 Def:1),,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,135,2,3,1,7:32 PM,1:56,,,MISS Sampson 4' Hook Shot,,,5,203960,JaKarr Sampson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,136,4,0,1,7:32 PM,1:55,Parker REBOUND (Off:0 Def:1),,,,,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,137,6,26,1,7:32 PM,1:55,Dekker Offensive Charge Foul (P1.T3) (T.Washington),,,,,4,1626155,Sam Dekker,1610612764.0,Washington,Wizards,WAS,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
0021801167,139,5,37,1,7:32 PM,1:55,Dekker Offensive Foul Turnover (P1.T2),,,,,4,1626155,Sam Dekker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1,0,,,,,,0
0021801167,140,5,2,1,7:33 PM,1:38,Beal STEAL (1 STL),,Felicio Lost Ball Turnover (P1.T7),,,5,1626245,Cristiano Felicio,1610612741.0,Chicago,Bulls,CHI,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,142,2,1,1,7:33 PM,1:25,MISS Parker 26' 3PT Jump Shot,,,,,4,203953,Jabari Parker,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,143,4,0,1,7:33 PM,1:21,,,Arcidiacono REBOUND (Off:0 Def:3),,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,145,1,5,1,7:33 PM,1:12,,,Alkins 1' Layup (2 PTS) (Arcidiacono 2 AST),26 - 21,-5,5,1628959,Rawle Alkins,1610612741.0,Chicago,Bulls,CHI,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
0021801167,147,1,86,1,7:33 PM,1:00,Beal 8' Turnaround Fadeaway (12 PTS) (McRae 1 AST),,,26 - 23,-3,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,4,203895,Jordan McRae,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0021801167,150,2,1,1,7:34 PM,0:38,,,MISS Arcidiacono 26' 3PT Jump Shot,,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,151,4,0,1,7:34 PM,0:35,Beal REBOUND (Off:0 Def:2),,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,152,1,79,1,7:34 PM,0:31,Beal 33' 3PT Pullup Jump Shot (15 PTS),,,26 - 26,TIE,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0021801167,153,2,1,1,7:35 PM,0:11,,,MISS Arcidiacono 28' 3PT Jump Shot,,,5,1627853,Ryan Arcidiacono,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
0021801167,154,4,0,1,7:35 PM,0:08,Beal REBOUND (Off:0 Def:3),,,,,4,203078,Bradley Beal,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
