GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0041700404,147,2,1,1,9:40 PM,0:28,MISS Love 7' Jump Shot,,Bell BLOCK (1 BLK),,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW
0041700404,149,4,0,1,9:40 PM,0:27,Nance Jr. REBOUND (Off:1 Def:0),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,150,2,1,1,9:40 PM,0:26,MISS Nance Jr. 4' Jump Shot,,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,151,4,0,1,9:40 PM,0:25,Love REBOUND (Off:1 Def:4),,,,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,160,2,97,1,9:40 PM,0:20,MISS Love 2' Tip Layup Shot,,,,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,161,4,0,1,9:40 PM,0:20,Hood REBOUND (Off:2 Def:0),,,,,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,152,2,1,1,9:40 PM,0:17,MISS Korver 27' 3PT Jump Shot,,,,,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,153,4,0,1,9:40 PM,0:15,Love REBOUND (Off:2 Def:4),,,,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,154,2,5,1,9:40 PM,0:12,MISS Love 1' Layup,,Iguodala BLOCK (1 BLK),,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW
0041700404,156,4,0,1,9:40 PM,0:08,,,Young REBOUND (Off:0 Def:1),,,5,201156,Nick Young,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,157,2,93,1,9:40 PM,0:00,,,MISS Curry 7' Driving Bank Hook Shot,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,158,4,0,1,9:40 PM,0:00,,,Warriors Rebound,,,3,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041700404,159,13,0,1,9:40 PM,0:00,,,,34 - 25,-9,0,0,,,,,,0,0,,,,,,0,0,,,,,
0041700404,170,12,0,2,9:44 PM,12:00,,,,34 - 25,-9,0,0,,,,,,0,0,,,,,,0,0,,,,,
0041700404,171,2,6,2,9:44 PM,11:43,MISS Hood 3' Driving Layup,,Green BLOCK (1 BLK),,,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW
0041700404,173,4,0,2,9:44 PM,11:38,Nance Jr. REBOUND (Off:2 Def:0),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,174,1,1,2,9:44 PM,11:36,Green 25' 3PT Jump Shot (3 PTS) (Nance Jr. 1 AST),,,34 - 28,-6,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,176,2,1,2,9:44 PM,11:20,,,MISS Curry 28' 3PT Jump Shot,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,177,4,0,2,9:44 PM,11:18,Nance Jr. REBOUND (Off:2 Def:1),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,178,2,6,2,9:44 PM,11:10,MISS James 2' Driving Layup,,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,179,4,0,2,9:45 PM,11:06,Nance Jr. REBOUND (Off:3 Def:1),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,180,1,97,2,9:45 PM,11:06,Nance Jr. 1' Tip Layup Shot (2 PTS),,,34 - 30,-4,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,181,2,1,2,9:45 PM,10:54,,,MISS Livingston 14' Jump Shot,,,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,182,4,0,2,9:45 PM,10:54,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,183,6,3,2,9:45 PM,10:54,,,Livingston L.B.FOUL (P1.T1) (S.Foster),,,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,185,5,1,2,9:45 PM,10:38,Korver Bad Pass Turnover (P1.T3),,Curry STEAL (2 STL),,,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,187,1,98,2,9:45 PM,10:26,,,Green 1' Cutting Layup Shot (5 PTS) (West 1 AST),36 - 30,-6,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,5,2561,David West,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,189,2,98,2,9:46 PM,10:11,MISS Nance Jr. 1' Cutting Layup Shot,,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,190,4,0,2,9:46 PM,10:07,,,Livingston REBOUND (Off:0 Def:2),,,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,191,5,45,2,9:46 PM,10:04,,,Thompson Out of Bounds - Bad Pass Turnover Turnover (P2.T3),,,5,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1,0,,,,,
0041700404,193,6,1,2,9:46 PM,9:51,,,Green P.FOUL (P2.T2) (J.Phillips),,,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,195,1,5,2,9:47 PM,9:39,James 1' Layup (10 PTS),,,36 - 32,-4,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,196,6,2,2,9:47 PM,9:39,,,West S.FOUL (P1.T3) (J.Capers),,,5,2561,David West,1610612744.0,Golden State,Warriors,GSW,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,198,3,10,2,9:47 PM,9:39,James Free Throw 1 of 1 (11 PTS),,,36 - 33,-3,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,199,1,3,2,9:47 PM,9:27,,,West 5' Hook Shot (2 PTS) (Curry 2 AST),38 - 33,-5,5,2561,David West,1610612744.0,Golden State,Warriors,GSW,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,201,2,78,2,9:48 PM,9:13,MISS Hood 5' Floating Jump Shot,,,,,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,202,4,0,2,9:48 PM,9:13,,,Warriors Rebound,,,3,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041700404,203,2,79,2,9:48 PM,8:57,Green BLOCK (1 BLK),,MISS Thompson 20' Pullup Jump Shot,,,5,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE
0041700404,205,4,0,2,9:48 PM,8:53,Hood REBOUND (Off:2 Def:1),,,,,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,206,1,108,2,9:48 PM,8:50,Nance Jr. 2' Cutting Dunk Shot (4 PTS) (Hood 1 AST),,,38 - 35,-3,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,208,2,1,2,9:48 PM,8:39,,,MISS Green 28' 3PT Jump Shot,,,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,209,4,0,2,9:48 PM,8:38,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,210,8,0,2,9:48 PM,8:38,SUB: Smith FOR Hood,,,,,4,203918,Rodney Hood,1610612739.0,Cleveland,Cavaliers,CLE,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,212,2,101,2,9:49 PM,8:19,MISS Green 5' Driving Floating Jump Shot,,,,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,213,4,0,2,9:49 PM,8:16,,,Thompson REBOUND (Off:0 Def:4),,,5,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,214,6,1,2,9:49 PM,8:05,Nance Jr. P.FOUL (P1.T1) (J.Capers),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,216,8,0,2,9:49 PM,8:05,,,SUB: Durant FOR West,,,5,2561,David West,1610612744.0,Golden State,Warriors,GSW,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,217,8,0,2,9:49 PM,8:05,,,SUB: Bell FOR Livingston,,,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,220,2,79,2,9:50 PM,7:55,,,MISS Durant 19' Pullup Jump Shot,,,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,221,4,0,2,9:50 PM,7:53,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,222,2,1,2,9:51 PM,7:35,MISS Green 25' 3PT Jump Shot,,,,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,223,4,0,2,9:51 PM,7:33,Nance Jr. REBOUND (Off:4 Def:1),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,224,6,2,2,9:51 PM,7:32,,,Thompson S.FOUL (P3.T4) (J.Phillips),,,5,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,226,18,0,2,9:51 PM,7:32,,,,38 - 35,-3,0,224,Eddie Jones,,,,,0,0,,,,,,1,0,,,,,
0041700404,227,3,13,2,9:52 PM,7:32,Korver Free Throw 1 of 3 (1 PTS),,,38 - 36,-2,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,228,3,14,2,9:52 PM,7:32,MISS Korver Free Throw 2 of 3,,,,,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,229,4,1,2,9:52 PM,7:32,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,230,3,15,2,9:52 PM,7:32,Korver Free Throw 3 of 3 (2 PTS),,,38 - 37,-1,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,231,2,1,2,9:52 PM,7:16,,,MISS Curry 21' Jump Shot,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,232,4,0,2,9:52 PM,7:13,Smith REBOUND (Off:0 Def:1),,,,,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,233,1,50,2,9:52 PM,7:12,James 1' Running Dunk (13 PTS) (Smith 1 AST),,,38 - 39,1,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,235,6,1,2,9:53 PM,6:59,Smith P.FOUL (P2.T2) (J.Capers),,,,,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,237,9,1,2,9:53 PM,6:59,CAVALIERS Timeout: Regular (Full 3 Short 0),,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,238,1,98,2,9:57 PM,6:43,,,Bell 2' Cutting Layup Shot (2 PTS) (Green 4 AST),40 - 39,-1,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,240,1,108,2,9:57 PM,6:27,Nance Jr. 1' Cutting Dunk Shot (6 PTS) (Korver 1 AST),,,40 - 41,1,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,242,1,98,2,9:57 PM,6:18,,,Bell 3' Cutting Layup Shot (4 PTS) (Curry 3 AST),42 - 41,-1,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,244,1,101,2,9:58 PM,5:49,James 8' Driving Floating Jump Shot (15 PTS),,,42 - 43,1,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,245,6,2,2,9:58 PM,5:44,Nance Jr. S.FOUL (P2.T3) (S.Foster),,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,247,3,11,2,9:58 PM,5:44,,,Durant Free Throw 1 of 2 (9 PTS),43 - 43,TIE,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,248,8,0,2,9:58 PM,5:44,,,SUB: Iguodala FOR Thompson,,,5,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,250,3,12,2,9:59 PM,5:44,,,Durant Free Throw 2 of 2 (10 PTS),44 - 43,-1,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,251,2,98,2,9:59 PM,5:32,MISS Green 3' Cutting Layup Shot,,Green BLOCK (2 BLK),,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW
0041700404,253,4,0,2,9:59 PM,5:29,,,Bell REBOUND (Off:0 Def:1),,,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,254,2,63,2,9:59 PM,5:10,,,MISS Curry 20' Fadeaway Jumper,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,256,4,0,2,9:59 PM,5:09,,,Warriors Rebound,,,3,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041700404,255,5,11,2,9:59 PM,5:09,,,Warriors Turnover: Shot Clock (T#4),,,3,1610612744,,,,,,0,0,,,,,,1,0,,,,,
0041700404,257,8,0,2,9:59 PM,5:09,SUB: G. Hill FOR Nance Jr.,,,,,4,1626204,Larry Nance Jr.,1610612739.0,Cleveland,Cavaliers,CLE,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,258,8,0,2,9:59 PM,5:09,SUB: Love FOR Korver,,,,,4,2594,Kyle Korver,1610612739.0,Cleveland,Cavaliers,CLE,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,259,8,0,2,9:59 PM,5:09,SUB: Thompson FOR Green,,,,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,4,202684,Tristan Thompson,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,263,2,6,2,10:00 PM,4:58,MISS Smith 3' Driving Layup,,Curry BLOCK (1 BLK),,,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW
0041700404,265,4,0,2,10:00 PM,4:58,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,266,8,0,2,10:00 PM,4:58,,,SUB: McGee FOR Bell,,,5,1628395,Jordan Bell,1610612744.0,Golden State,Warriors,GSW,5,201580,JaVale McGee,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,268,6,4,2,10:00 PM,4:51,James OFF.Foul (P1) (J.Phillips),,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,270,5,37,2,10:00 PM,4:51,James Offensive Foul Turnover (P2.T4),,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,1,0,,,,,
0041700404,271,1,1,2,10:01 PM,4:36,,,Iguodala 26' 3PT Jump Shot (9 PTS) (Green 5 AST),47 - 43,-4,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,273,2,79,2,10:01 PM,4:15,MISS Love 19' Pullup Jump Shot,,,,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,274,4,0,2,10:01 PM,4:13,,,Durant REBOUND (Off:0 Def:2),,,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,275,1,75,2,10:01 PM,4:06,,,Curry 1' Driving Finger Roll Layup (14 PTS),49 - 43,-6,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,276,1,1,2,10:02 PM,3:54,Smith  3PT Jump Shot (7 PTS) (James 4 AST),,,49 - 46,-3,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,278,2,80,2,10:02 PM,3:39,,,MISS Curry 22' Step Back Jump Shot,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,279,4,0,2,10:02 PM,3:36,Thompson REBOUND (Off:1 Def:1),,,,,4,202684,Tristan Thompson,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,280,6,1,2,10:02 PM,3:26,,,Iguodala P.FOUL (P2.PN) (S.Foster),,,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,282,3,11,2,10:03 PM,3:26,MISS James Free Throw 1 of 2,,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,283,4,1,2,10:03 PM,3:26,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,284,3,12,2,10:03 PM,3:26,James Free Throw 2 of 2 (16 PTS),,,49 - 47,-2,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,285,1,79,2,10:03 PM,3:12,,,Curry 29' 3PT Pullup Jump Shot (17 PTS),52 - 47,-5,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,286,6,1,2,10:03 PM,3:00,,,Curry P.FOUL (P2.PN) (J.Phillips),,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,1,0,,,,,
0041700404,288,3,11,2,10:04 PM,3:00,MISS G. Hill Free Throw 1 of 2,,,,,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,289,4,1,2,10:04 PM,3:00,CAVALIERS Rebound,,,,,2,1610612739,,,,,,0,0,,,,,,0,0,,,,,
0041700404,290,3,12,2,10:04 PM,3:00,MISS G. Hill Free Throw 2 of 2,,,,,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,291,4,0,2,10:04 PM,2:58,,,Durant REBOUND (Off:0 Def:3),,,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,292,6,1,2,10:04 PM,2:50,G. Hill P.FOUL (P2.T4) (S.Foster),,,,,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,5,201580,JaVale McGee,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,294,9,1,2,10:05 PM,2:50,,,Warriors Timeout: Regular (Reg.2 Short 0),,,3,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041700404,295,2,66,2,10:08 PM,2:37,,,MISS Durant 31' 3PT Jump Bank Shot,,,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,296,4,0,2,10:08 PM,2:33,Smith REBOUND (Off:0 Def:2),,,,,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,297,2,1,2,10:08 PM,2:29,MISS Love 20' Jump Shot,,,,,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
0041700404,298,4,0,2,10:09 PM,2:25,,,Curry REBOUND (Off:1 Def:1),,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,299,1,98,2,10:09 PM,2:14,,,Green 2' Cutting Layup Shot (7 PTS) (Curry 4 AST),54 - 47,-7,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,301,1,3,2,10:09 PM,1:50,Thompson 8' Hook Shot (6 PTS) (Love 2 AST),,,54 - 49,-5,4,202684,Tristan Thompson,1610612739.0,Cleveland,Cavaliers,CLE,4,201567,Kevin Love,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,303,1,75,2,10:09 PM,1:37,,,McGee 2' Driving Finger Roll Layup (4 PTS) (Durant 3 AST),56 - 49,-7,5,201580,JaVale McGee,1610612744.0,Golden State,Warriors,GSW,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,305,1,1,2,10:10 PM,1:20,Smith  3PT Jump Shot (10 PTS) (James 5 AST),,,56 - 52,-4,4,2747,JR Smith,1610612739.0,Cleveland,Cavaliers,CLE,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,307,2,9,2,10:10 PM,1:07,Thompson BLOCK (1 BLK),,MISS Iguodala  Driving Dunk,,,5,2738,Andre Iguodala,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,4,202684,Tristan Thompson,1610612739.0,Cleveland,Cavaliers,CLE
0041700404,311,4,0,2,10:10 PM,1:07,,,Warriors Rebound,,,3,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041700404,309,8,0,2,10:10 PM,1:07,SUB: Green FOR G. Hill,,,,,4,201588,George Hill,1610612739.0,Cleveland,Cavaliers,CLE,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,
0041700404,313,10,0,2,10:11 PM,1:01,Jump Ball Thompson vs. McGee: Tip to Green,,,,,4,202684,Tristan Thompson,1610612739.0,Cleveland,Cavaliers,CLE,5,201580,JaVale McGee,1610612744.0,Golden State,Warriors,GSW,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW
0041700404,316,6,1,2,10:11 PM,1:01,Green P.FOUL (P1.PN) (J.Capers),,,,,4,201145,Jeff Green,1610612739.0,Cleveland,Cavaliers,CLE,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,
0041700404,318,3,11,2,10:11 PM,1:01,,,Durant Free Throw 1 of 2 (11 PTS),57 - 52,-5,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,319,8,0,2,10:11 PM,1:01,,,SUB: Livingston FOR Curry,,,5,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,5,2733,Shaun Livingston,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,
0041700404,321,3,12,2,10:12 PM,1:01,,,Durant Free Throw 2 of 2 (12 PTS),58 - 52,-6,5,201142,Kevin Durant,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,322,5,45,2,10:12 PM,0:46,James Out of Bounds - Bad Pass Turnover Turnover (P3.T5),,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,1,0,,,,,
0041700404,323,2,1,2,10:12 PM,0:34,,,MISS Green  3PT Jump Shot,,,5,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041700404,324,4,0,2,10:12 PM,0:31,James REBOUND (Off:0 Def:3),,,,,4,2544,LeBron James,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,
