game_id,period,possession_end,possession_start,possession_team,team1_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team1_points,team2_id,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,team2_points
41700404,4,2488,2484,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2501,2495,1610612744,1610612744,201142,201939,202691,203110,2738,3,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2517,2508,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2534,2532,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2540,2540,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,2
41700404,4,2570,2567,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2576,2574,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,1
41700404,4,2596,2594,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2599,2599,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2617,2613,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2631,2625,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2651,2651,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2670,2670,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,101181,1626204,1626224,203918,2594,2
41700404,4,2697,2697,1610612744,1610612744,201142,201939,202691,203110,2738,2,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2709,2706,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2737,2713,1610612744,1610612744,201142,201939,202691,203110,2738,2,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2746,2746,1610612739,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,203918,2594,2
41700404,4,2760,2760,1610612744,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2770,2767,1610612739,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2780,2780,1610612744,1610612744,1626172,1627775,1628395,201156,2585,2,1610612739,101181,1626204,1626224,203918,2594,0
41700404,4,2795,2795,1610612739,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,1627790,203918,2
41700404,4,2820,2813,1610612744,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,1627790,203918,0
41700404,4,2840,2826,1610612739,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,1627790,203918,2
41700404,4,2864,2863,1610612744,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,1627790,203918,0
41700404,4,2877,2871,1610612739,1610612744,1626172,1627775,1628395,201156,2585,0,1610612739,101181,1626204,1626224,1627790,203918,0
