index,Unnamed: 0,primaryKey,season,seasonType,gameId,gameDate,period,secondsElapsed,team1Score,team2Score,offenseTeamId1,offensePlayer1Id,offensePlayer2Id,offensePlayer3Id,offensePlayer4Id,offensePlayer5Id,defenseTeamId2,defensePlayer1Id,defensePlayer2Id,defensePlayer3Id,defensePlayer4Id,defensePlayer5Id,points,expectedPoints,defensiveRebounds,offensiveRebounds,opponentDefensiveRebounds,opponentOffensiveRebounds,offensiveFouls,defensiveFouls,turnovers,fieldGoalAttempts,fieldGoals,threePtAttempts,threePtMade,freeThrowAttempts,freeThrowsMade,possessions,seconds,dt,adjustedPoints
11700,11700,34_0022100048_1610612739,2021-22,Regular Season,22100048,1635134400000,1,222,7.0,9.0,1610612739,1628374,1628386,1629012,1629636,1630596,1610612743,203115,203932,203999,1628420,1629008,3.0,0.8418610126704101,0,0,0,0,0,0,0,1,1,1,1,0,0,1,23,2021-10-29T13:59:40.216,3.0
11702,11702,34_0022100049_1610612746,2021-22,Regular Season,22100049,1635134400000,1,175,,,1610612746,201587,202331,202339,202704,1627826,1610612757,203081,203468,203496,203994,1629642,0.0,1.114830623510603,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11705,11705,34_0022100050_1610612755,2021-22,Regular Season,22100050,1635220800000,1,230,,,1610612755,201980,202699,203552,203954,1630178,1610612752,202689,203095,203944,1629011,1629628,2.0,1.618,0,0,0,0,0,0,0,0,0,0,0,2,2,1,14,2021-10-29T13:59:40.216,2.0
11707,11707,34_0022100056_1610612764,2021-22,Regular Season,22100056,1635307200000,1,163,,,1610612764,203078,203484,203915,1628398,1629655,1610612738,201143,203935,1627759,1628369,1629057,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
11711,11711,34_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,1,207,,,1610612764,203078,203484,1626149,1628398,1628988,1610612737,203991,203992,1628381,1629027,1629631,0.0,1.207140963446067,0,0,1,0,0,0,0,1,0,1,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
11713,11713,34_0022100067_1610612752,2021-22,Regular Season,22100067,1635393600000,1,204,6.0,11.0,1610612752,202689,203095,203944,1629011,1629628,1610612741,201942,202696,203897,1628366,1630172,3.0,1.1173977668960902,0,0,0,0,0,0,0,1,1,1,1,0,0,1,9,2021-10-29T13:59:40.216,3.0
11715,11715,350_0022100004_1610612765,2021-22,Regular Season,22100004,1634702400000,3,1538,,,1610612765,203924,1628402,1630165,1630180,1630191,1610612741,201942,202696,203897,1628366,1630172,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,22,2021-10-29T13:59:40.216,2.0
11716,11716,350_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,3,1480,,,1610612738,203935,1627759,1628369,1629057,1629684,1610612752,202689,203095,203944,1629011,1629628,0.0,1.1071682075147231,0,0,1,0,0,0,0,1,0,1,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
11718,11718,350_0022100012_1610612743,2021-22,Regular Season,22100012,1634702400000,3,1725,,,1610612743,203115,203932,203999,1628420,1629008,1610612756,101108,203109,1626164,1628969,1629028,0.0,1.1919017885831351,0,0,1,0,0,0,0,1,0,1,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
11721,11721,350_0022100015_1610612749,2021-22,Regular Season,22100015,1634788800000,2,1271,,,1610612749,203114,203507,203648,1626192,1629620,1610612748,200768,200782,1628389,1629130,1629639,0.0,1.1902290218443534,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11723,11723,350_0022100021_1610612755,2021-22,Regular Season,22100021,1634875200000,3,1489,,,1610612755,201980,202699,203552,203954,1630178,1610612751,201142,201933,201935,203925,1629651,0.0,1.0510965912889103,0,0,1,0,0,0,0,1,0,1,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
11725,11725,350_0022100022_1610612741,2021-22,Regular Season,22100022,1634875200000,3,1631,,,1610612741,201942,202696,203897,1628366,1630172,1610612740,202685,1627742,1628984,1629638,1630529,0.0,1.0179714272490057,0,0,1,0,0,0,0,1,0,1,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
11727,11727,350_0022100023_1610612760,2021-22,Regular Season,22100023,1634875200000,2,1396,69.0,44.0,1610612760,1628983,1629652,1630466,1630526,1630581,1610612745,201569,1626174,1627863,1629645,1630224,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
11729,11729,350_0022100024_1610612759,2021-22,Regular Season,22100024,1634875200000,3,1575,55.0,59.0,1610612759,1627749,1627751,1627854,1628401,1629640,1610612743,203115,203932,203999,1628420,1629008,3.0,1.0731082327216592,0,0,0,0,0,0,0,1,1,1,1,0,0,1,5,2021-10-29T13:59:40.216,3.0
11731,11731,350_0022100026_1610612762,2021-22,Regular Season,22100026,1634875200000,3,1553,,,1610612762,201144,202711,203497,1626220,1628378,1610612758,203084,1626158,1628368,1629056,1630169,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
11733,11733,350_0022100033_1610612757,2021-22,Regular Season,22100033,1634961600000,3,1616,,,1610612757,203081,203468,203496,203994,1629642,1610612756,101108,203109,1626164,1628969,1629028,3.0,0.9654795318819396,0,0,0,0,0,0,0,1,1,1,1,0,0,1,22,2021-10-29T13:59:40.216,3.0
11734,11734,350_0022100036_1610612752,2021-22,Regular Season,22100036,1635048000000,3,1515,,,1610612752,202689,203095,203944,1629011,1629628,1610612753,1628964,1628976,1630175,1630532,1630591,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
11737,11737,350_0022100038_1610612760,2021-22,Regular Season,22100038,1635048000000,3,1707,67.0,61.0,1610612760,202324,1628983,1629647,1629652,1630581,1610612755,201980,202699,203552,203954,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2021-10-29T13:59:40.216,2.0
11739,11739,350_0022100044_1610612764,2021-22,Regular Season,22100044,1635134400000,3,1531,,,1610612764,203078,203484,203915,1628398,1629655,1610612751,201142,201933,201935,203925,1628971,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
11741,11741,350_0022100050_1610612755,2021-22,Regular Season,22100050,1635220800000,3,1650,69.0,50.0,1610612755,201980,202699,203552,203954,1630178,1610612752,202689,203095,203944,1629011,1629628,3.0,1.279085534730647,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,2021-10-29T13:59:40.216,3.0
11743,11743,350_0022100051_1610612760,2021-22,Regular Season,22100051,1635220800000,3,1541,,,1610612760,1628983,1629647,1629652,1630526,1630581,1610612744,201939,203110,203952,1626172,1629673,0.0,1.026228900825943,0,0,1,0,0,0,0,1,0,1,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
11744,11744,350_0022100059_1610612737,2021-22,Regular Season,22100059,1635307200000,3,1551,61.0,60.0,1610612737,203991,203992,1628381,1629027,1629631,1610612740,202685,1627742,1628984,1629638,1630529,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
11747,11747,350_0022100062_1610612758,2021-22,Regular Season,22100062,1635307200000,3,1562,61.0,59.0,1610612758,203084,203090,1626158,1628368,1630169,1610612756,101108,203109,1626164,1628969,1629028,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2021-10-29T13:59:40.216,2.0
11749,11749,350_0022100064_1610612746,2021-22,Regular Season,22100064,1635307200000,3,1506,49.0,42.0,1610612746,201587,202331,202339,202704,1627826,1610612739,1628374,1628386,1629012,1629636,1630596,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,3,1,1,33,2021-10-29T13:59:40.216,3.0
11751,11751,350_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,3,1583,58.0,72.0,1610612764,203078,203484,1626149,1628398,1628988,1610612737,203991,203992,1628381,1629027,1629631,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2021-10-29T13:59:40.216,2.0
11752,11752,350_0022100068_1610612745,2021-22,Regular Season,22100068,1635393600000,3,1489,,,1610612745,201571,1626174,1628464,1630224,1630256,1610612762,201144,202711,203497,1626220,1628378,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
11754,11754,351_0022100003_1610612754,2021-22,Regular Season,22100003,1634702400000,2,1278,,,1610612754,203087,204456,1627734,1627763,1628470,1610612766,202330,202397,203486,1628998,1630163,2.0,1.78,0,0,0,0,0,0,0,0,0,0,0,2,2,1,11,2021-10-29T13:59:40.216,2.0
11756,11756,351_0022100006_1610612761,2021-22,Regular Season,22100006,1634702400000,2,1393,,,1610612761,1627832,1628384,1628449,1629004,1629018,1610612764,203078,203484,203915,1628398,1629655,0.0,0.0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11758,11758,351_0022100009_1610612740,2021-22,Regular Season,22100009,1634702400000,3,1632,,,1610612740,202685,1627742,1628984,1629638,1630530,1610612755,201980,202699,203552,203954,1630178,0.0,0.0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11761,11761,351_0022100011_1610612762,2021-22,Regular Season,22100011,1634702400000,3,1586,42.0,59.0,1610612762,201144,202711,203497,1626220,1628378,1610612760,202324,1628983,1629647,1629652,1630581,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2021-10-29T13:59:40.216,2.0
11762,11762,351_0022100013_1610612757,2021-22,Regular Season,22100013,1634702400000,2,1241,,,1610612757,203081,203468,203469,203496,1626181,1610612758,203084,1626158,1627741,1628368,1630169,0.0,1.1429870256315913,0,0,1,0,0,0,0,1,0,1,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11764,11764,351_0022100014_1610612737,2021-22,Regular Season,22100014,1634788800000,3,1517,44.0,55.0,1610612737,203991,203992,1628381,1629027,1629631,1610612742,203501,203939,204001,1627827,1629029,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
11766,11766,351_0022100018_1610612752,2021-22,Regular Season,22100018,1634875200000,3,1521,35.0,69.0,1610612752,202689,203095,203944,1629011,1629628,1610612753,1628964,1628976,1630175,1630532,1630591,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2021-10-29T13:59:40.216,2.0
11768,11768,351_0022100020_1610612738,2021-22,Regular Season,22100020,1634875200000,3,1475,,,1610612738,201143,203935,1627759,1628369,1629057,1610612761,1627832,1628384,1629018,1630173,1630567,0.0,2.3237332966137703,0,1,1,0,0,0,0,2,0,2,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
11770,11770,351_0022100027_1610612737,2021-22,Regular Season,22100027,1634961600000,3,1554,,,1610612737,203991,203992,1629027,1629629,1629631,1610612739,201937,1628374,1628386,1629012,1630596,0.0,0.0,0,5,1,0,0,0,0,6,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
11772,11772,351_0022100028_1610612748,2021-22,Regular Season,22100028,1634961600000,3,1508,,,1610612748,200782,202710,1628389,1629130,1629216,1610612754,203200,1627734,1627763,1629052,1630537,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
11774,11774,351_0022100031_1610612740,2021-22,Regular Season,22100031,1634961600000,2,1384,,,1610612740,202685,1627742,1628984,1629638,1630530,1610612750,201976,1626157,1629006,1630162,1630183,2.0,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
11777,11777,351_0022100034_1610612763,2021-22,Regular Season,22100034,1634961600000,3,1588,66.0,71.0,1610612763,203500,1628991,1629001,1629630,1630217,1610612746,202331,202339,202694,202704,1627826,3.0,0.8324041325448408,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7,2021-10-29T13:59:40.216,3.0
11778,11778,351_0022100037_1610612738,2021-22,Regular Season,22100037,1635048000000,3,1659,55.0,65.0,1610612738,201143,203471,203935,1628369,1629057,1610612745,1626174,1628464,1629645,1630224,1630256,3.0,1.2096820057398294,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2021-10-29T13:59:40.216,3.0
11780,11780,351_0022100038_1610612755,2021-22,Regular Season,22100038,1635048000000,3,1734,,,1610612755,201980,202699,203552,203954,1630178,1610612760,202324,1628983,1629647,1629652,1630581,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30,2021-10-29T13:59:40.216,0.0
11783,11783,351_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,3,1648,,,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,0.0,1.0382238018866945,0,0,1,0,0,0,0,1,0,1,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11784,11784,351_0022100043_1610612737,2021-22,Regular Season,22100043,1635134400000,3,1589,60.0,69.0,1610612737,203991,203992,1628381,1628989,1629027,1610612765,203482,1628367,1630165,1630180,1630191,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20,2021-10-29T13:59:40.216,2.0
11787,11787,351_0022100049_1610612757,2021-22,Regular Season,22100049,1635134400000,3,1555,,,1610612757,203081,203468,203496,203994,1629642,1610612746,201587,202331,202339,202704,1627826,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
11788,11788,351_0022100055_1610612753,2021-22,Regular Season,22100055,1635307200000,3,1598,66.0,70.0,1610612753,1628964,1628976,1630175,1630532,1630591,1610612766,202330,203486,1626162,1628970,1630163,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,18,2021-10-29T13:59:40.216,2.0
11790,11790,351_0022100057_1610612748,2021-22,Regular Season,22100057,1635307200000,3,1469,,,1610612748,200768,200782,202710,1628389,1629130,1610612751,201142,201933,201935,203925,1628971,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29,2021-10-29T13:59:40.216,0.0
11792,11792,351_0022100058_1610612754,2021-22,Regular Season,22100058,1635307200000,2,1371,,,1610612754,203087,1627734,1627763,1629052,1630537,1610612761,1627832,1628384,1629018,1630173,1630567,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
11795,11795,351_0022100059_1610612740,2021-22,Regular Season,22100059,1635307200000,3,1565,60.0,63.0,1610612740,202685,1627742,1628984,1629638,1630529,1610612737,203991,203992,1628381,1629027,1629631,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2021-10-29T13:59:40.216,2.0
11796,11796,351_0022100061_1610612747,2021-22,Regular Season,22100061,1635307200000,3,1543,,,1610612747,201566,201599,203076,203145,1628370,1610612760,202324,1628983,1629647,1629652,1630581,2.0,3.0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
11799,11799,351_0022100065_1610612765,2021-22,Regular Season,22100065,1635393600000,3,1598,,,1610612765,203924,1628367,1630165,1630180,1630191,1610612755,201980,202699,203552,203954,1630178,0.0,1.065071278092259,0,0,1,0,0,0,0,1,0,1,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
11801,11801,351_0022100069_1610612759,2021-22,Regular Season,22100069,1635393600000,3,1640,,,1610612759,1627749,1627751,1628401,1629022,1629640,1610612742,203493,203501,203939,1627827,1629029,0.0,1.12616782587427,0,0,1,0,0,0,0,1,0,1,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
11802,11802,351_0022100070_1610612744,2021-22,Regular Season,22100070,1635393600000,3,1551,49.0,57.0,1610612744,201939,203110,203952,1626172,1629673,1610612763,203500,1628991,1629001,1629630,1630217,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
11804,11804,352_0022100001_1610612749,2021-22,Regular Season,22100001,1634616000000,3,1532,,,1610612749,201572,201588,203114,203507,1628960,1610612751,201142,201933,201935,203925,1629651,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,22,2021-10-29T13:59:40.216,2.0
11806,11806,352_0022100008_1610612745,2021-22,Regular Season,22100008,1634702400000,3,1477,72.0,48.0,1610612745,1626174,1628464,1629645,1630224,1630256,1610612750,1626156,1626157,1629006,1630162,1630183,3.0,1.143916097359296,0,0,0,0,0,0,0,1,1,1,1,0,0,1,14,2021-10-29T13:59:40.216,3.0
11808,11808,352_0022100011_1610612760,2021-22,Regular Season,22100011,1634702400000,3,1586,,,1610612760,202324,1628983,1629647,1629652,1630581,1610612762,201144,202711,203497,1626220,1628378,0.0,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,28,2021-10-29T13:59:40.216,0.0
11811,11811,352_0022100012_1610612756,2021-22,Regular Season,22100012,1634702400000,3,1736,,,1610612756,101108,203109,1626164,1628969,1629028,1610612743,203115,203932,203999,1628420,1629008,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
11813,11813,352_0022100014_1610612742,2021-22,Regular Season,22100014,1634788800000,3,1524,55.0,47.0,1610612742,203501,203939,204001,1627827,1629029,1610612737,203991,203992,1628381,1629027,1629631,3.0,1.0200366651223138,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7,2021-10-29T13:59:40.216,3.0
11814,11814,352_0022100015_1610612748,2021-22,Regular Season,22100015,1634788800000,2,1282,38.0,61.0,1610612748,200768,200782,1628389,1629130,1629639,1610612749,203114,203507,203648,1626192,1629620,3.0,1.2433461205206269,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6,2021-10-29T13:59:40.216,3.0
11816,11816,352_0022100017_1610612739,2021-22,Regular Season,22100017,1634875200000,3,1539,59.0,65.0,1610612739,201937,1628374,1628386,1629012,1630596,1610612766,202330,203486,1626179,1628970,1630163,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,18,2021-10-29T13:59:40.216,2.0
11818,11818,352_0022100021_1610612751,2021-22,Regular Season,22100021,1634875200000,3,1499,64.0,57.0,1610612751,201142,201933,201935,203925,1629651,1610612755,201980,202699,203552,203954,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2021-10-29T13:59:40.216,2.0
11820,11820,352_0022100022_1610612740,2021-22,Regular Season,22100022,1634875200000,3,1653,71.0,59.0,1610612740,202685,1627742,1628984,1629638,1630529,1610612741,201942,202696,203897,1628366,1630172,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20,2021-10-29T13:59:40.216,2.0
11822,11822,352_0022100023_1610612745,2021-22,Regular Season,22100023,1634875200000,2,1411,,,1610612745,201569,1626174,1627863,1629645,1630224,1610612760,1628983,1629652,1630466,1630526,1630581,0.0,0.9903492890129058,0,0,1,0,0,0,0,1,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
11824,11824,352_0022100024_1610612743,2021-22,Regular Season,22100024,1634875200000,3,1577,,,1610612743,203115,203932,203999,1628420,1629008,1610612759,1627749,1627751,1627854,1628401,1629640,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20,2021-10-29T13:59:40.216,2.0
11827,11827,352_0022100025_1610612756,2021-22,Regular Season,22100025,1634875200000,3,1502,,,1610612756,101108,203109,1626164,1628969,1629028,1610612747,2544,201566,201599,203076,203145,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11828,11828,352_0022100026_1610612758,2021-22,Regular Season,22100026,1634875200000,3,1554,,,1610612758,203084,1626158,1628368,1629056,1630169,1610612762,201144,202711,203497,1626220,1628378,2.0,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
11830,11830,352_0022100033_1610612756,2021-22,Regular Season,22100033,1634961600000,3,1646,,,1610612756,101108,203109,1626164,1628969,1629028,1610612757,203081,203468,203496,203994,1629642,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,21,2021-10-29T13:59:40.216,2.0
11832,11832,352_0022100035_1610612751,2021-22,Regular Season,22100035,1635048000000,2,1404,47.0,57.0,1610612751,200746,201142,201935,201988,1628971,1610612766,202330,203486,1628970,1628998,1630163,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2021-10-29T13:59:40.216,2.0
11835,11835,352_0022100036_1610612753,2021-22,Regular Season,22100036,1635048000000,3,1520,,,1610612753,1628964,1628976,1630175,1630532,1630591,1610612752,202689,203095,203944,1629011,1629628,1.0,1.298,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2021-10-29T13:59:40.216,1.0
11837,11837,352_0022100037_1610612745,2021-22,Regular Season,22100037,1635048000000,3,1661,,,1610612745,1626174,1628464,1629645,1630224,1630256,1610612738,201143,203471,203935,1628369,1629057,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,27,2021-10-29T13:59:40.216,2.0
11838,11838,352_0022100039_1610612744,2021-22,Regular Season,22100039,1635048000000,3,1524,,,1610612744,201939,203110,203952,1626172,1629673,1610612758,203084,203090,1626158,1628368,1630169,3.0,1.276531470406573,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2021-10-29T13:59:40.216,3.0
11841,11841,352_0022100043_1610612765,2021-22,Regular Season,22100043,1635134400000,3,1601,,,1610612765,203482,1628367,1630165,1630180,1630191,1610612737,203991,203992,1628381,1628989,1629027,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11842,11842,352_0022100044_1610612751,2021-22,Regular Season,22100044,1635134400000,3,1543,,,1610612751,201142,201933,201935,203925,1628971,1610612764,203078,203484,203915,1628398,1629655,0.0,1.115431953360492,0,0,1,0,0,0,0,1,0,1,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
11844,11844,352_0022100046_1610612741,2021-22,Regular Season,22100046,1635134400000,3,1646,,,1610612741,201942,202696,203897,1628366,1630172,1610612761,1627832,1628384,1629018,1630173,1630567,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11847,11847,352_0022100047_1610612750,2021-22,Regular Season,22100047,1635134400000,2,1350,,,1610612750,1626156,1626157,1627736,1630162,1630183,1610612740,202685,1628984,1629638,1630529,1630530,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
11848,11848,352_0022100050_1610612752,2021-22,Regular Season,22100050,1635220800000,3,1664,50.0,72.0,1610612752,202689,203095,203944,1629011,1629628,1610612755,201980,202699,203552,203954,1630178,3.0,1.0395017120011265,0,0,0,0,0,0,0,1,1,1,1,0,0,1,14,2021-10-29T13:59:40.216,3.0
11850,11850,352_0022100051_1610612744,2021-22,Regular Season,22100051,1635220800000,3,1548,,,1610612744,201939,203110,203952,1626172,1629673,1610612760,1628983,1629647,1629652,1630526,1630581,1.0,1.462,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2021-10-29T13:59:40.216,1.0
11853,11853,352_0022100052_1610612745,2021-22,Regular Season,22100052,1635220800000,3,1468,,,1610612745,1626174,1628464,1629645,1630224,1630256,1610612742,203501,203939,204001,1627827,1629029,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11855,11855,352_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,2,1361,58.0,59.0,1610612759,1627749,1627751,1628966,1629022,1630170,1610612747,2546,201566,203076,203145,1630559,3.0,0.8099289227678917,0,0,0,0,0,0,0,1,1,1,1,0,0,1,22,2021-10-29T13:59:40.216,3.0
11857,11857,352_0022100054_1610612762,2021-22,Regular Season,22100054,1635220800000,3,1608,,,1610612762,201144,202711,203497,1626220,1628378,1610612743,203115,203210,203932,1628420,1629008,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,2021-10-29T13:59:40.216,0.0
11859,11859,352_0022100055_1610612766,2021-22,Regular Season,22100055,1635307200000,3,1623,70.0,68.0,1610612766,202330,203486,1626162,1628970,1630163,1610612753,1628964,1628976,1630175,1630532,1630591,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,25,2021-10-29T13:59:40.216,2.0
11860,11860,352_0022100059_1610612737,2021-22,Regular Season,22100059,1635307200000,3,1585,,,1610612737,203991,203992,1628381,1629027,1629631,1610612740,202685,1627742,1628984,1629638,1630529,2.0,1.6019999999999999,0,2,0,0,0,0,0,2,0,0,0,2,2,1,27,2021-10-29T13:59:40.216,2.0
11862,11862,352_0022100066_1610612737,2021-22,Regular Season,22100066,1635393600000,3,1602,72.0,60.0,1610612737,203991,203992,1628381,1629027,1629631,1610612764,203078,203484,1626149,1628398,1628988,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
11864,11864,352_0022100067_1610612741,2021-22,Regular Season,22100067,1635393600000,3,1779,72.0,64.0,1610612741,201942,202696,203897,1628366,1629750,1610612752,202689,203095,203944,1629011,1629628,3.0,1.158114367318999,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,2021-10-29T13:59:40.216,3.0
11867,11867,352_0022100068_1610612762,2021-22,Regular Season,22100068,1635393600000,3,1489,,,1610612762,201144,202711,203497,1626220,1628378,1610612745,201571,1626174,1628464,1630224,1630256,3.0,2.862,0,0,0,0,0,0,0,1,1,0,0,1,1,1,7,2021-10-29T13:59:40.216,3.0
11869,11869,353_0022100002_1610612747,2021-22,Regular Season,22100002,1634616000000,2,1379,51.0,56.0,1610612747,2544,2546,201566,203076,203145,1610612744,201939,202357,203110,203952,1627814,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,28,2021-10-29T13:59:40.216,2.0
11871,11871,353_0022100005_1610612752,2021-22,Regular Season,22100005,1634702400000,3,1488,,,1610612752,202689,203095,203944,1629011,1629628,1610612738,203935,1627759,1628369,1629057,1629684,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2021-10-29T13:59:40.216,0.0
11872,11872,353_0022100012_1610612743,2021-22,Regular Season,22100012,1634702400000,3,1753,65.0,66.0,1610612743,203115,203932,203999,1628420,1629008,1610612756,101108,203109,1626164,1628969,1629028,3.0,1.1336390956563245,0,0,0,0,0,0,0,1,1,1,1,0,0,1,17,2021-10-29T13:59:40.216,3.0
11874,11874,353_0022100014_1610612737,2021-22,Regular Season,22100014,1634788800000,3,1550,,,1610612737,203991,203992,1628381,1629027,1629631,1610612742,203501,203939,204001,1627827,1629029,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30,2021-10-29T13:59:40.216,0.0
11877,11877,353_0022100018_1610612753,2021-22,Regular Season,22100018,1634875200000,3,1533,,,1610612753,1628964,1628976,1630175,1630532,1630591,1610612752,202689,203095,203944,1629011,1629628,2.0,1.6,0,1,0,0,0,0,0,1,0,0,0,2,2,1,12,2021-10-29T13:59:40.216,2.0
11879,11879,353_0022100019_1610612764,2021-22,Regular Season,22100019,1634875200000,3,1475,,,1610612764,203484,203915,1628398,1628988,1629655,1610612754,203200,1626167,1627734,1627763,1630537,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
