,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank
243,201959,Taj Gibson,-1.67,460.0,-0.75,420.0,-0.92,442.0
244,201960,DeMarre Carroll,0.17,163.0,0.06,217.0,0.1,187.0
245,201961,Wayne Ellington,0.01,213.0,0.32,130.0,-0.31,343.0
246,201976,Patrick Beverley,1.54,26.0,1.17,19.0,0.37,114.0
247,201980,Danny Green,1.08,47.0,0.3,135.0,0.78,51.0
248,201988,Patty Mills,1.02,57.0,0.19,167.0,0.83,42.0
249,202066,Garrett Temple,-0.4,339.0,0.3,133.0,-0.7,415.0
250,202083,Wesley Matthews,2.26,9.0,1.27,12.0,0.99,29.0
251,202323,Evan Turner,-0.6,371.0,0.3,134.0,-0.9,440.0
252,202324,Derrick Favors,-0.05,244.0,-0.18,324.0,0.13,181.0
253,202329,Al-Farouq Aminu,-0.64,376.0,0.62,69.0,-1.26,464.0
254,202330,Gordon Hayward,0.74,84.0,0.1,202.0,0.64,68.0
255,202331,Paul George,1.13,44.0,0.28,138.0,0.85,40.0
256,202334,Ed Davis,-0.83,397.0,0.02,236.0,-0.85,433.0
257,202335,Patrick Patterson,0.5,114.0,0.6,78.0,-0.09,269.0
258,202339,Eric Bledsoe,1.54,25.0,0.89,34.0,0.65,64.0
259,202340,Avery Bradley,0.0,217.0,0.38,116.0,-0.38,356.0
260,202355,Hassan Whiteside,-0.04,241.0,-0.42,367.0,0.38,108.0
261,202357,Nemanja Bjelica,-0.62,372.0,-0.71,415.0,0.09,193.0
262,202397,Ish Smith,-0.9,406.0,-1.21,457.0,0.31,128.0
263,202681,Kyrie Irving,-0.27,317.0,-0.64,402.0,0.37,112.0
264,202683,Enes Kanter,1.07,49.0,0.26,140.0,0.81,46.0
265,202684,Tristan Thompson,-0.73,389.0,-0.08,288.0,-0.65,406.0
266,202685,Jonas Valanciunas,0.18,161.0,0.48,90.0,-0.31,340.0
267,202687,Bismack Biyombo,-0.53,360.0,-0.0,245.0,-0.53,385.0
268,202688,Brandon Knight,-0.35,334.0,-0.27,340.0,-0.08,256.0
269,202689,Kemba Walker,1.93,16.0,-0.11,302.0,2.04,2.0
270,202692,Alec Burks,-1.31,440.0,-0.56,396.0,-0.74,419.0
271,202693,Markieff Morris,-1.57,454.0,-0.62,399.0,-0.95,450.0
272,202694,Marcus Morris,-0.69,383.0,-0.82,431.0,0.14,178.0
273,202695,Kawhi Leonard,2.83,3.0,1.72,3.0,1.11,21.0
274,202696,Nikola Vucevic,0.9,71.0,0.7,51.0,0.21,157.0
275,202697,Iman Shumpert,-0.94,410.0,-0.29,344.0,-0.65,408.0
276,202699,Tobias Harris,0.94,66.0,0.77,43.0,0.17,169.0
277,202704,Reggie Jackson,-0.03,236.0,0.21,154.0,-0.25,325.0
278,202709,Cory Joseph,-0.42,344.0,-0.38,360.0,-0.05,244.0
279,202710,Jimmy Butler,2.33,5.0,1.24,13.0,1.09,23.0
280,202711,Bojan Bogdanovic,1.94,15.0,0.46,97.0,1.48,9.0
281,202718,Chandler Parsons,-0.8,395.0,-0.38,362.0,-0.42,365.0
282,202722,Davis Bertans,1.16,42.0,-0.7,410.0,1.85,4.0
283,202734,ETwaun Moore,0.21,156.0,0.22,148.0,-0.01,228.0
284,202738,Isaiah Thomas,-0.78,393.0,-1.44,466.0,0.66,61.0
285,202954,Brad Wanamaker,0.97,61.0,1.37,8.0,-0.4,360.0
286,203076,Anthony Davis,1.02,55.0,0.7,52.0,0.32,124.0
287,203077,Michael Kidd-Gilchrist,0.52,109.0,0.42,106.0,0.1,188.0
288,203078,Bradley Beal,-1.7,463.0,-2.67,473.0,0.96,33.0
289,203081,Damian Lillard,0.78,78.0,-0.17,320.0,0.95,34.0
290,203082,Terrence Ross,-0.75,390.0,-0.09,292.0,-0.66,410.0
291,203083,Andre Drummond,-0.31,322.0,-0.24,333.0,-0.07,252.0
292,203084,Harrison Barnes,-0.07,252.0,0.04,227.0,-0.11,279.0
293,203085,Austin Rivers,0.19,159.0,-0.78,430.0,0.97,31.0
294,203086,Meyers Leonard,0.49,115.0,0.6,76.0,-0.11,273.0
295,203087,Jeremy Lamb,0.27,150.0,-0.08,282.0,0.35,118.0
296,203089,John Henson,0.14,175.0,-0.05,268.0,0.18,165.0
297,203090,Maurice Harkless,-0.67,380.0,-0.18,323.0,-0.49,381.0
298,203095,Evan Fournier,-0.06,248.0,-0.15,309.0,0.09,194.0
299,203107,Tomas Satoransky,0.13,177.0,0.21,158.0,-0.08,260.0
300,203109,Jae Crowder,-1.13,427.0,-1.17,454.0,0.04,213.0
301,203110,Draymond Green,-0.85,399.0,-0.1,297.0,-0.75,420.0
302,203114,Khris Middleton,2.33,6.0,1.31,10.0,1.02,27.0
303,203115,Will Barton,1.56,24.0,1.12,21.0,0.43,100.0
304,203118,Mike Scott,1.41,30.0,0.63,66.0,0.77,53.0
305,203124,Kyle OQuinn,-1.06,421.0,-0.94,438.0,-0.12,282.0
306,203145,Kent Bazemore,-0.67,381.0,0.17,175.0,-0.84,430.0
