playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
203526,Raul Neto,0.08,199.0,0.65,60.0,-0.57,396.0,4
203552,Seth Curry,0.88,69.0,0.29,134.0,0.6,73.0,4
203584,Troy Daniels,0.02,220.0,0.09,204.0,-0.07,257.0,4
203585,Rodney McGruder,0.25,153.0,-0.21,332.0,0.46,99.0,4
203648,Thanasis Antetokounmpo,-0.29,325.0,-0.31,355.0,0.02,211.0,4
203705,Josh Magette,-0.09,268.0,-0.0,257.0,-0.09,264.0,4
203894,Shabazz Napier,-0.14,285.0,0.59,74.0,-0.73,418.0,4
203895,Jordan McRae,-0.2,303.0,-0.33,361.0,0.13,173.0,4
203897,Zach LaVine,-1.11,424.0,-0.42,370.0,-0.7,414.0,4
203901,Elfrid Payton,0.07,201.0,0.1,197.0,-0.03,234.0,4
203903,Jordan Clarkson,-0.63,373.0,-0.95,439.0,0.32,129.0,4
203914,Gary Harris,1.0,56.0,0.47,94.0,0.53,81.0,4
203915,Spencer Dinwiddie,0.62,92.0,-0.2,329.0,0.82,42.0,4
203918,Rodney Hood,0.35,136.0,-0.28,346.0,0.63,66.0,4
203920,Khem Birch,-1.27,435.0,-0.08,291.0,-1.2,461.0,4
203922,Glenn Robinson III,-1.95,469.0,-1.24,459.0,-0.71,416.0,4
203924,Jerami Grant,-1.28,436.0,-0.79,421.0,-0.49,383.0,4
203925,Joe Harris,0.22,160.0,0.02,247.0,0.2,153.0,4
203926,Doug McDermott,0.01,225.0,0.14,180.0,-0.13,284.0,4
203932,Aaron Gordon,-0.94,408.0,-0.32,360.0,-0.62,401.0,4
203933,T.J. Warren,0.74,81.0,0.72,49.0,0.02,213.0,4
203935,Marcus Smart,0.92,59.0,1.08,19.0,-0.16,301.0,4
203937,Kyle Anderson,-1.33,440.0,-0.71,413.0,-0.61,400.0,4
203939,Dwight Powell,1.86,18.0,0.49,89.0,1.37,8.0,4
203943,Noah Vonleh,-0.2,305.0,0.73,48.0,-0.94,447.0,4
203944,Julius Randle,-0.07,259.0,0.59,72.0,-0.66,410.0,4
203952,Andrew Wiggins,0.07,204.0,-0.43,371.0,0.5,91.0,4
203953,Jabari Parker,-0.04,248.0,-1.28,463.0,1.24,15.0,4
203954,Joel Embiid,1.43,29.0,1.5,6.0,-0.08,261.0,4
203957,Dante Exum,-0.53,361.0,0.28,137.0,-0.81,427.0,4
203960,JaKarr Sampson,-0.19,296.0,-0.06,282.0,-0.13,287.0,4
203967,Dario Saric,0.42,120.0,0.09,207.0,0.33,123.0,4
203991,Clint Capela,1.06,50.0,0.64,61.0,0.42,107.0,4
203992,Bogdan Bogdanovic,-0.3,327.0,-0.38,366.0,0.08,187.0,4
203998,Bruno Caboclo,0.32,140.0,0.56,79.0,-0.24,329.0,4
203999,Nikola Jokic,1.15,41.0,0.45,96.0,0.7,54.0,4
204001,Kristaps Porzingis,0.87,72.0,0.7,54.0,0.17,163.0,4
204020,Tyler Johnson,-1.3,439.0,-0.06,283.0,-1.24,462.0,4
204025,Tim Frazier,-0.07,256.0,0.09,202.0,-0.16,302.0,4
204038,Langston Galloway,-0.26,318.0,-1.21,458.0,0.95,31.0,4
204060,Joe Ingles,0.43,117.0,0.8,42.0,-0.37,360.0,4
204456,T.J. McConnell,0.19,166.0,0.44,99.0,-0.25,331.0,4
2199,Tyson Chandler,0.42,119.0,0.09,206.0,0.34,121.0,4
2544,LeBron James,2.55,6.0,1.25,13.0,1.3,12.0,4
2546,Carmelo Anthony,0.72,84.0,0.45,98.0,0.27,137.0,4
2594,Kyle Korver,0.28,149.0,-0.12,303.0,0.4,110.0,4
2617,Udonis Haslem,-0.07,258.0,-0.07,290.0,-0.0,225.0,4
2730,Dwight Howard,0.36,133.0,-0.25,339.0,0.61,70.0,4
2772,Trevor Ariza,-1.54,452.0,0.07,214.0,-1.61,471.0,4
101107,Marvin Williams,-0.21,296.0,-0.71,412.0,0.5,82.0,5
101108,Chris Paul,1.16,47.0,0.35,114.0,0.81,49.0,5
101133,Ian Mahinmi,-0.18,290.0,0.11,190.0,-0.29,348.0,5
101139,CJ Miles,-0.28,313.0,-0.56,392.0,0.28,131.0,5
101141,Ersan Ilyasova,0.29,151.0,-0.19,326.0,0.48,85.0,5
101150,Lou Williams,0.68,88.0,0.05,224.0,0.64,66.0,5
1626143,Jahlil Okafor,-0.8,394.0,-0.79,424.0,-0.01,224.0,5
1626144,Emmanuel Mudiay,-0.82,398.0,-0.25,342.0,-0.57,393.0,5
1626145,Tyus Jones,-0.4,333.0,-0.51,383.0,0.12,171.0,5
1626149,Montrezl Harrell,1.72,18.0,0.9,37.0,0.82,47.0,5
1626153,Delon Wright,1.07,52.0,0.29,127.0,0.77,50.0,5
1626156,DAngelo Russell,-0.79,392.0,-0.73,416.0,-0.06,257.0,5
1626157,Karl-Anthony Towns,0.77,81.0,-1.12,449.0,1.89,3.0,5
1626158,Richaun Holmes,0.88,73.0,0.33,123.0,0.56,71.0,5
1626159,Justise Winslow,0.6,101.0,0.79,53.0,-0.19,313.0,5
1626161,Willie Cauley-Stein,-0.54,358.0,0.23,147.0,-0.77,425.0,5
1626162,Kelly Oubre Jr.,-0.44,339.0,-0.76,421.0,0.33,119.0,5
1626163,Frank Kaminsky,-0.55,361.0,-0.3,353.0,-0.25,329.0,5
1626164,Devin Booker,0.04,207.0,-1.44,463.0,1.48,10.0,5
1626167,Myles Turner,0.0,221.0,0.23,148.0,-0.23,324.0,5
1626168,Trey Lyles,-0.41,336.0,-0.8,426.0,0.39,108.0,5
1626169,Stanley Johnson,-0.09,250.0,0.06,214.0,-0.15,295.0,5
1626171,Bobby Portis,-0.91,412.0,-0.63,401.0,-0.29,346.0,5
1626172,Kevon Looney,-0.73,386.0,0.08,207.0,-0.81,432.0,5
1626174,Christian Wood,0.98,61.0,0.26,142.0,0.72,55.0,5
1626178,Rondae Hollis-Jefferson,0.46,121.0,0.15,173.0,0.31,120.0,5
1626179,Terry Rozier,-1.8,464.0,-0.93,438.0,-0.87,442.0,5
1626181,Norman Powell,-0.65,379.0,0.3,125.0,-0.95,449.0,5
1626188,Quinn Cook,0.48,118.0,0.06,216.0,0.41,100.0,5
1626192,Pat Connaughton,0.57,108.0,-0.35,359.0,0.92,35.0,5
1626195,Willy Hernangomez,-0.25,306.0,-0.2,330.0,-0.05,248.0,5
1626196,Josh Richardson,0.42,131.0,0.24,145.0,0.18,158.0,5
1626203,Treveon Graham,-1.14,432.0,-0.12,303.0,-1.02,459.0,5
1626204,Larry Nance Jr.,-0.38,330.0,-0.18,325.0,-0.2,315.0,5
1626209,Mario Hezonja,-0.68,382.0,-0.11,300.0,-0.58,396.0,5
1626220,Royce ONeale,1.62,20.0,1.1,26.0,0.52,74.0,5
1626224,Cedi Osman,-0.22,301.0,-0.04,270.0,-0.18,307.0,5
1626246,Boban Marjanovic,1.16,46.0,0.29,130.0,0.87,38.0,5
1626259,Malcolm Miller,0.62,98.0,0.24,144.0,0.38,110.0,5
1627732,Ben Simmons,0.84,77.0,0.15,169.0,0.69,60.0,5
1627733,Dragan Bender,0.33,147.0,0.08,204.0,0.24,141.0,5
1627734,Domantas Sabonis,1.84,11.0,1.44,8.0,0.4,104.0,5
1627736,Malik Beasley,0.41,133.0,0.21,152.0,0.2,155.0,5
1627737,Marquese Chriss,-0.65,380.0,-0.62,400.0,-0.03,238.0,5
1627739,Kris Dunn,0.75,82.0,1.36,10.0,-0.61,400.0,5
1627740,Henry Ellenson,0.25,159.0,0.28,132.0,-0.03,237.0,5
1627741,Buddy Hield,-0.56,366.0,-0.68,407.0,0.11,172.0,5
1627742,Brandon Ingram,-0.99,418.0,-0.97,439.0,-0.02,235.0,5
1627745,Damian Jones,-1.28,444.0,-1.13,451.0,-0.15,291.0,5
1627746,Skal Labissiere,0.56,109.0,0.21,153.0,0.35,116.0,5
1627747,Caris LeVert,-0.01,224.0,0.01,244.0,-0.01,232.0,5
1627748,Thon Maker,-0.9,409.0,-0.86,431.0,-0.04,242.0,5
1627749,Dejounte Murray,-0.22,299.0,-0.17,320.0,-0.04,244.0,5
1627750,Jamal Murray,0.92,69.0,0.4,104.0,0.51,77.0,5
1627751,Jakob Poeltl,1.61,21.0,0.37,111.0,1.24,16.0,5
1627752,Taurean Prince,0.43,129.0,0.04,229.0,0.39,107.0,5
1627756,Denzel Valentine,0.52,113.0,1.21,18.0,-0.69,409.0,5
1627759,Jaylen Brown,-0.29,315.0,-0.53,386.0,0.24,143.0,5
1627761,DeAndre Bembry,-2.14,469.0,-0.59,396.0,-1.55,471.0,5
1627763,Malcolm Brogdon,0.6,100.0,0.34,118.0,0.26,138.0,5
1627767,Cheick Diallo,0.04,208.0,-0.25,344.0,0.29,127.0,5
1627774,Jake Layman,1.03,55.0,0.8,49.0,0.23,146.0,5
1627775,Patrick McCaw,-1.14,433.0,-0.17,317.0,-0.97,451.0,5
1627777,Georges Niang,-1.54,457.0,-0.71,413.0,-0.82,434.0,5
1627780,Gary Payton II,-0.22,300.0,-0.08,293.0,-0.14,284.0,5
1627783,Pascal Siakam,1.6,22.0,1.09,28.0,0.51,80.0,5
1627788,Furkan Korkmaz,0.29,153.0,0.18,162.0,0.11,174.0,5
1627789,Timothe Luwawu-Cabarrot,-0.03,231.0,0.64,64.0,-0.66,406.0,5
1627790,Ante Zizic,-0.04,234.0,-0.55,391.0,0.52,76.0,5
1627812,Yogi Ferrell,-0.19,293.0,0.32,124.0,-0.51,383.0,5
1627814,Damion Lee,0.06,202.0,-0.0,250.0,0.06,192.0,5
1627820,Tyrone Wallace,-0.36,327.0,0.08,206.0,-0.44,370.0,5
1627823,Juancho Hernangomez,0.7,87.0,0.85,46.0,-0.15,294.0,5
1627826,Ivica Zubac,0.95,67.0,0.9,38.0,0.05,197.0,5
1627827,Dorian Finney-Smith,1.36,31.0,-0.39,369.0,1.75,5.0,5
1627832,Fred VanVleet,0.95,66.0,1.14,21.0,-0.19,311.0,5
1627846,Abdel Nader,-0.87,405.0,0.15,172.0,-1.02,458.0,5
1627853,Ryan Arcidiacono,0.06,201.0,0.8,50.0,-0.74,420.0,5
1627854,Bryn Forbes,-1.54,458.0,-1.09,447.0,-0.45,372.0,5
1627863,Danuel House Jr.,1.24,38.0,0.49,90.0,0.75,51.0,5
1627884,Derrick Jones Jr.,-0.52,355.0,-0.78,423.0,0.27,134.0,5
1627885,Shaquille Harrison,0.85,76.0,0.89,39.0,-0.04,245.0,5
1627936,Alex Caruso,1.36,30.0,1.23,16.0,0.13,164.0,5
1627982,Josh Gray,-0.15,282.0,0.14,177.0,-0.29,347.0,5
1628021,David Nwaba,0.96,65.0,1.11,22.0,-0.15,293.0,5
1628035,Alfonzo McKinnie,-0.17,286.0,-0.62,399.0,0.45,92.0,5
1628365,Markelle Fultz,0.58,106.0,0.2,157.0,0.38,109.0,5
1628366,Lonzo Ball,-0.69,384.0,-0.18,323.0,-0.52,384.0,5
1628368,DeAaron Fox,-1.2,437.0,-1.06,444.0,-0.14,289.0,5
1628369,Jayson Tatum,3.07,1.0,1.48,6.0,1.59,6.0,5
1628370,Malik Monk,-0.88,406.0,0.11,192.0,-0.98,453.0,5
1628371,Jonathan Isaac,1.21,40.0,0.89,40.0,0.31,122.0,5
1628372,Dennis Smith Jr.,-1.74,462.0,-0.93,437.0,-0.81,433.0,5
1628373,Frank Ntilikina,-0.33,322.0,-0.01,256.0,-0.32,350.0,5
1628374,Lauri Markkanen,-0.41,335.0,0.3,126.0,-0.71,415.0,5
1628378,Donovan Mitchell,1.0,60.0,-0.23,336.0,1.23,17.0,5
1628379,Luke Kennard,0.1,191.0,-0.41,374.0,0.51,79.0,5
1628380,Zach Collins,0.63,95.0,0.37,112.0,0.26,135.0,5
1628381,John Collins,-0.51,352.0,0.36,113.0,-0.87,441.0,5
1628382,Justin Jackson,0.62,97.0,-0.05,277.0,0.67,61.0,5
1628383,Justin Patton,-0.04,236.0,-0.06,285.0,0.02,211.0,5
1628384,OG Anunoby,1.09,51.0,1.15,20.0,-0.06,256.0,5
1628385,Harry Giles III,-0.12,267.0,0.12,181.0,-0.24,327.0,5
1628386,Jarrett Allen,0.46,122.0,0.03,235.0,0.43,95.0,5
1628388,TJ Leaf,0.13,184.0,0.34,119.0,-0.21,321.0,5
1628389,Bam Adebayo,0.94,68.0,0.51,85.0,0.43,94.0,5
1628390,Terrance Ferguson,-0.8,395.0,-0.66,404.0,-0.14,287.0,5
1628391,D.J. Wilson,-0.64,377.0,-0.41,375.0,-0.22,323.0,5
1628392,Isaiah Hartenstein,0.21,166.0,-0.08,292.0,0.29,128.0,5
1628395,Jordan Bell,-0.18,289.0,-0.54,387.0,0.36,114.0,5
1628396,Tony Bradley,-0.54,359.0,-0.36,362.0,-0.19,310.0,5
1628398,Kyle Kuzma,1.03,54.0,0.45,95.0,0.58,69.0,5
1628400,Semi Ojeleye,-0.63,376.0,-0.05,278.0,-0.58,394.0,5
1628401,Derrick White,-0.85,403.0,-0.22,335.0,-0.62,403.0,5
1628402,Frank Jackson,-1.01,419.0,-1.29,459.0,0.28,133.0,5
1628403,Caleb Swanigan,0.1,190.0,0.22,151.0,-0.12,282.0,5
1628404,Josh Hart,-0.44,338.0,0.34,121.0,-0.77,426.0,5
1628405,Johnathan Motley,-0.06,245.0,-0.06,280.0,-0.01,229.0,5
1628407,Dwayne Bacon,-1.1,430.0,-0.29,349.0,-0.81,431.0,5
1628410,Edmond Sumner,-0.29,314.0,-0.04,272.0,-0.25,331.0,5
1628411,Wes Iwundu,0.34,145.0,0.5,87.0,-0.16,296.0,5
1628412,Frank Mason,0.33,146.0,0.13,180.0,0.19,156.0,5
1628413,Jonah Bolden,-0.25,307.0,-0.12,304.0,-0.13,283.0,5
1628415,Dillon Brooks,-1.23,441.0,-0.04,271.0,-1.19,465.0,5
1628418,Thomas Bryant,-1.35,447.0,-1.17,453.0,-0.17,303.0,5
1628420,Monte Morris,-0.18,288.0,0.28,133.0,-0.45,373.0,5
1628422,Damyean Dotson,-0.1,255.0,-0.31,355.0,0.22,150.0,5
1628425,Sterling Brown,1.0,59.0,1.1,24.0,-0.1,272.0,5
1628436,Luke Kornet,-0.27,310.0,-0.2,329.0,-0.07,261.0,5
1628443,Kadeem Allen,-0.14,275.0,-0.04,275.0,-0.09,270.0,5
1628449,Chris Boucher,0.89,72.0,0.22,150.0,0.67,62.0,5
1628464,Daniel Theis,0.67,90.0,0.6,69.0,0.07,186.0,5
1628467,Maxi Kleber,0.98,62.0,0.52,82.0,0.46,89.0,5
1628470,Torrey Craig,-0.58,370.0,-0.55,390.0,-0.02,236.0,5
1628476,Derrick Walton Jr.,0.6,99.0,0.39,107.0,0.21,151.0,5
1628513,Naz Mitrou-Long,0.4,136.0,0.42,100.0,-0.02,234.0,5
1628518,Amile Jefferson,0.04,211.0,0.08,212.0,-0.04,243.0,5
1628960,Grayson Allen,-0.13,271.0,0.41,102.0,-0.53,386.0,5
1628961,Kostas Antetokounmpo,-0.01,226.0,0.03,234.0,-0.03,241.0,5
1628963,Marvin Bagley III,-1.02,421.0,-0.25,341.0,-0.77,427.0,5
1628964,Mo Bamba,0.44,125.0,0.42,99.0,0.02,210.0,5
1628966,Keita Bates-Diop,-1.28,445.0,-0.37,364.0,-0.91,447.0,5
1628969,Mikal Bridges,1.1,49.0,1.09,27.0,0.01,217.0,5
1628970,Miles Bridges,-3.35,473.0,-1.81,470.0,-1.54,470.0,5
1628971,Bruce Brown,0.66,92.0,0.56,78.0,0.1,175.0,5
1628972,Troy Brown Jr.,0.08,194.0,-0.58,394.0,0.66,63.0,5
1628973,Jalen Brunson,1.78,15.0,0.78,55.0,1.0,30.0,5
1628975,Jevon Carter,0.87,74.0,0.79,54.0,0.07,184.0,5
1628976,Wendell Carter Jr.,0.97,64.0,0.97,33.0,0.0,219.0,5
1628977,Hamidou Diallo,0.44,124.0,0.88,42.0,-0.43,367.0,5
1628978,Donte DiVincenzo,2.91,2.0,2.04,1.0,0.87,41.0,5
1628980,Jacob Evans,-0.1,258.0,-0.1,299.0,-0.01,227.0,5
1628982,Melvin Frazier Jr.,-0.07,246.0,0.09,198.0,-0.16,297.0,5
1628983,Shai Gilgeous-Alexander,0.22,164.0,-0.06,283.0,0.28,130.0,5
1628984,Devonte Graham,0.06,199.0,-0.74,418.0,0.81,48.0,5
1628988,Aaron Holiday,0.63,96.0,0.54,80.0,0.09,178.0,5
1628989,Kevin Huerter,-0.72,385.0,-0.08,289.0,-0.64,404.0,5
1628990,Chandler Hutchison,-0.24,304.0,0.58,73.0,-0.83,435.0,5
1628991,Jaren Jackson Jr.,-0.97,417.0,-0.87,434.0,-0.1,273.0,5
1628993,Alize Johnson,0.23,162.0,0.11,191.0,0.12,167.0,5
1628995,Kevin Knox,-1.67,460.0,-0.8,425.0,-0.87,443.0,5
1629001,DeAnthony Melton,1.46,26.0,0.38,109.0,1.08,25.0,5
1629002,Chimezie Metu,-0.05,237.0,0.01,242.0,-0.06,253.0,5
1629003,Shake Milton,-0.35,325.0,0.26,140.0,-0.61,402.0,5
1629004,Svi Mykhailiuk,0.42,132.0,0.01,247.0,0.41,102.0,5
1629006,Josh Okogie,0.43,127.0,0.37,110.0,0.06,190.0,5
1629010,Jerome Robinson,0.38,139.0,0.38,108.0,-0.01,223.0,5
1629011,Mitchell Robinson,-0.54,357.0,-0.7,411.0,0.16,160.0,5
1629012,Collin Sexton,-1.34,446.0,-1.26,457.0,-0.08,265.0,5
1629013,Landry Shamet,-0.66,381.0,-0.24,338.0,-0.42,364.0,5
1629014,Anfernee Simons,-2.35,472.0,-1.9,471.0,-0.46,374.0,5
1629016,Omari Spellman,-0.82,399.0,-0.24,339.0,-0.58,395.0,5
1629017,Khyri Thomas,-0.01,225.0,0.06,218.0,-0.07,259.0,5
1629018,Gary Trent Jr.,-0.15,283.0,-0.4,372.0,0.25,140.0,5
1629019,Allonzo Trier,-0.82,400.0,-0.41,373.0,-0.41,360.0,5
1629020,Jarred Vanderbilt,0.04,212.0,-0.02,265.0,0.06,191.0,5
1629021,Moritz Wagner,-0.15,280.0,-0.17,319.0,0.02,209.0,5
1629022,Lonnie Walker IV,0.3,150.0,0.44,98.0,-0.15,292.0,5
1629026,Kenrich Williams,-0.43,337.0,-0.01,257.0,-0.42,363.0,5
1629027,Trae Young,-0.74,387.0,-1.56,466.0,0.82,45.0,5
1629028,Deandre Ayton,0.58,103.0,0.59,72.0,-0.01,230.0,5
1629029,Luka Doncic,0.83,78.0,-0.76,419.0,1.58,8.0,5
1629033,Theo Pinson,-0.51,351.0,0.56,75.0,-1.07,461.0,5
1629057,Robert Williams III,-0.16,285.0,-0.39,367.0,0.23,148.0,5
1629058,Dzanan Musa,-0.62,375.0,0.07,213.0,-0.69,408.0,5
1629059,Elie Okobo,0.21,167.0,-0.26,345.0,0.47,88.0,5
1629066,Rodions Kurucs,0.13,183.0,0.83,47.0,-0.7,413.0,5
1629067,Isaac Bonga,-0.69,383.0,0.04,228.0,-0.73,419.0,5
1629109,Gary Clark,0.15,176.0,-0.35,358.0,0.49,84.0,5
1629117,Wenyen Gabriel,-0.28,311.0,0.01,248.0,-0.28,343.0,5
1629126,Deonte Burton,-0.62,373.0,-0.09,296.0,-0.53,385.0,5
1629130,Duncan Robinson,0.4,135.0,0.09,196.0,0.3,125.0,5
1629133,Daryl Macon,0.04,206.0,0.18,159.0,-0.14,286.0,5
1629139,Yuta Watanabe,0.1,187.0,0.06,215.0,0.04,200.0,5
1629140,Johnathan Williams,-0.48,347.0,-0.2,328.0,-0.29,345.0,5
1629151,Ryan Broekhoff,-0.23,302.0,-0.15,312.0,-0.08,264.0,5
1629164,Brandon Goodwin,-0.36,328.0,0.1,194.0,-0.46,375.0,5
1629168,BJ Johnson,-0.12,269.0,-0.01,252.0,-0.12,277.0,5
1629185,Chris Chiozza,1.17,43.0,1.32,13.0,-0.15,290.0,5
1629234,Drew Eubanks,-0.58,371.0,-0.33,357.0,-0.25,333.0,5
1713,Vince Carter,0.12,186.0,0.51,84.0,-0.39,357.0,5
200746,LaMarcus Aldridge,-0.95,415.0,-0.53,385.0,-0.42,365.0,5
200752,Rudy Gay,0.66,93.0,1.1,25.0,-0.44,368.0,5
200755,JJ Redick,-0.32,319.0,-1.31,460.0,0.99,31.0,5
200757,Thabo Sefolosha,-0.62,374.0,-0.39,366.0,-0.23,325.0,5
200765,Rajon Rondo,-0.06,242.0,-0.09,297.0,0.03,204.0,5
200768,Kyle Lowry,0.19,170.0,0.28,135.0,-0.08,266.0,5
200782,PJ Tucker,0.77,80.0,0.25,143.0,0.52,75.0,5
200794,Paul Millsap,2.15,9.0,1.29,14.0,0.85,42.0,5
200826,J.J. Barea,0.19,169.0,0.11,188.0,0.08,180.0,5
201143,Al Horford,1.03,56.0,1.32,12.0,-0.29,349.0,5
201144,Mike Conley,0.27,158.0,0.45,96.0,-0.18,308.0,5
201145,Jeff Green,-1.26,442.0,-0.43,377.0,-0.83,436.0,5
201152,Thaddeus Young,0.21,165.0,1.57,4.0,-1.36,469.0,5
201158,Marco Belinelli,0.5,115.0,-0.08,291.0,0.58,68.0,5
201162,Jared Dudley,-0.55,362.0,0.23,146.0,-0.78,428.0,5
201163,Wilson Chandler,-0.49,348.0,0.1,195.0,-0.59,398.0,5
201188,Marc Gasol,1.84,12.0,1.61,2.0,0.23,147.0,5
201229,Anthony Tolliver,-1.07,425.0,-0.8,427.0,-0.27,337.0,5
201565,Derrick Rose,-0.3,317.0,-1.44,462.0,1.13,23.0,5
201566,Russell Westbrook,0.48,117.0,0.97,32.0,-0.49,379.0,5
201567,Kevin Love,-1.55,459.0,-1.27,458.0,-0.28,341.0,5
201568,Danilo Gallinari,0.19,172.0,-0.99,441.0,1.17,21.0,5
201569,Eric Gordon,-1.06,424.0,-0.82,429.0,-0.24,326.0,5
201571,D.J. Augustin,0.17,173.0,0.73,58.0,-0.55,390.0,5
201572,Brook Lopez,1.54,23.0,0.88,41.0,0.66,64.0,5
201577,Robin Lopez,-0.14,276.0,-0.15,311.0,0.01,218.0,5
201580,JaVale McGee,0.28,157.0,0.23,149.0,0.05,195.0,5
201583,Ryan Anderson,0.14,181.0,0.03,232.0,0.1,176.0,5
201584,Courtney Lee,-0.15,284.0,-0.31,354.0,0.15,162.0,5
201586,Serge Ibaka,-1.22,440.0,-0.5,382.0,-0.73,418.0,5
201587,Nicolas Batum,0.53,111.0,-0.32,356.0,0.84,43.0,5
201588,George Hill,1.17,45.0,0.16,168.0,1.01,28.0,5
201599,DeAndre Jordan,-0.75,388.0,0.48,92.0,-1.23,466.0,5
201609,Goran Dragic,-0.48,345.0,-1.02,443.0,0.55,72.0,5
201933,Blake Griffin,0.47,119.0,-0.0,249.0,0.47,86.0,5
201935,James Harden,2.49,6.0,0.4,105.0,2.09,2.0,5
201937,Ricky Rubio,1.78,17.0,0.79,52.0,0.99,32.0,5
201939,Stephen Curry,-0.01,228.0,-0.14,309.0,0.13,166.0,5
201942,DeMar DeRozan,-1.16,435.0,-1.22,455.0,0.06,189.0,5
201949,James Johnson,0.06,198.0,-0.01,255.0,0.07,185.0,5
201950,Jrue Holiday,0.05,203.0,-0.36,363.0,0.41,101.0,5
201952,Jeff Teague,-0.79,391.0,-1.16,452.0,0.36,113.0,5
201959,Taj Gibson,-2.18,470.0,-1.1,448.0,-1.08,462.0,5
201960,DeMarre Carroll,0.15,175.0,-0.06,281.0,0.21,152.0,5
201961,Wayne Ellington,-0.1,254.0,0.08,208.0,-0.18,304.0,5
201976,Patrick Beverley,1.04,53.0,1.22,17.0,-0.18,306.0,5
201980,Danny Green,1.27,36.0,0.61,68.0,0.65,65.0,5
201988,Patty Mills,0.98,63.0,0.11,189.0,0.87,40.0,5
202066,Garrett Temple,-0.56,365.0,0.18,161.0,-0.74,421.0,5
202083,Wesley Matthews,2.19,8.0,1.09,29.0,1.1,24.0,5
202323,Evan Turner,-0.52,353.0,0.17,164.0,-0.69,407.0,5
202324,Derrick Favors,0.01,218.0,-0.2,327.0,0.21,153.0,5
202329,Al-Farouq Aminu,-0.06,241.0,0.79,51.0,-0.85,439.0,5
202330,Gordon Hayward,1.02,57.0,0.33,122.0,0.69,59.0,5
202331,Paul George,1.32,34.0,0.5,86.0,0.82,46.0,5
202334,Ed Davis,-0.59,372.0,0.11,184.0,-0.7,411.0,5
202335,Patrick Patterson,0.71,85.0,0.63,67.0,0.08,181.0,5
202339,Eric Bledsoe,1.02,58.0,0.6,70.0,0.42,96.0,5
202340,Avery Bradley,0.03,214.0,0.28,134.0,-0.25,330.0,5
202355,Hassan Whiteside,-0.13,272.0,-0.42,376.0,0.29,129.0,5
202357,Nemanja Bjelica,-0.95,416.0,-0.99,442.0,0.04,201.0,5
202397,Ish Smith,-2.13,468.0,-1.79,469.0,-0.34,354.0,5
202681,Kyrie Irving,-0.84,401.0,-0.76,420.0,-0.08,262.0,5
202683,Enes Kanter,1.13,48.0,0.41,103.0,0.72,54.0,5
202684,Tristan Thompson,-0.84,402.0,-0.06,284.0,-0.78,429.0,5
202685,Jonas Valanciunas,-0.2,295.0,0.56,79.0,-0.76,424.0,5
202687,Bismack Biyombo,-0.46,341.0,0.08,205.0,-0.55,389.0,5
202688,Brandon Knight,-0.48,346.0,-0.28,347.0,-0.2,316.0,5
202689,Kemba Walker,1.42,28.0,-0.16,316.0,1.58,7.0,5
202692,Alec Burks,-1.15,434.0,-0.54,388.0,-0.61,401.0,5
202693,Markieff Morris,-1.44,451.0,-0.4,371.0,-1.04,460.0,5
202694,Marcus Morris,-0.81,397.0,-1.09,446.0,0.28,132.0,5
202695,Kawhi Leonard,2.64,5.0,1.44,7.0,1.2,19.0,5
202696,Nikola Vucevic,1.49,25.0,1.34,11.0,0.16,161.0,5
202697,Iman Shumpert,-1.18,436.0,-0.43,378.0,-0.74,422.0,5
202699,Tobias Harris,0.57,107.0,0.74,57.0,-0.16,298.0,5
202704,Reggie Jackson,-0.09,253.0,0.18,163.0,-0.27,339.0,5
202709,Cory Joseph,-0.02,229.0,0.04,230.0,-0.06,258.0,5
202710,Jimmy Butler,1.96,10.0,1.0,30.0,0.96,34.0,5
202711,Bojan Bogdanovic,1.8,14.0,0.46,94.0,1.34,12.0,5
202718,Chandler Parsons,-0.79,393.0,-0.39,368.0,-0.41,361.0,5
202722,Davis Bertans,1.2,41.0,-0.68,408.0,1.87,4.0,5
202734,ETwaun Moore,0.09,192.0,-0.04,274.0,0.13,165.0,5
202738,Isaiah Thomas,-0.5,350.0,-1.22,454.0,0.72,56.0,5
202954,Brad Wanamaker,0.52,114.0,1.36,9.0,-0.84,437.0,5
203076,Anthony Davis,1.33,32.0,0.75,56.0,0.59,67.0,5
203077,Michael Kidd-Gilchrist,0.58,105.0,0.26,138.0,0.31,121.0,5
203078,Bradley Beal,-2.09,467.0,-2.78,473.0,0.69,58.0,5
203081,Damian Lillard,0.63,94.0,-0.28,348.0,0.92,37.0,5
203082,Terrence Ross,-0.47,344.0,0.09,200.0,-0.56,391.0,5
203083,Andre Drummond,-0.06,244.0,-0.13,307.0,0.07,188.0,5
203084,Harrison Barnes,0.28,154.0,0.08,211.0,0.2,154.0,5
203085,Austin Rivers,0.14,179.0,-0.87,433.0,1.01,29.0,5
203086,Meyers Leonard,0.67,91.0,0.57,74.0,0.1,177.0,5
203087,Jeremy Lamb,0.86,75.0,0.15,174.0,0.72,57.0,5
203089,John Henson,0.01,219.0,0.06,220.0,-0.05,250.0,5
203090,Maurice Harkless,-0.56,367.0,-0.12,305.0,-0.44,369.0,5
203095,Evan Fournier,0.35,141.0,0.09,199.0,0.26,136.0,5
203107,Tomas Satoransky,-0.37,329.0,-0.09,294.0,-0.28,344.0,5
